event_id,event_ts,event_type,customer_id,first_name,last_name,email_masked,phone_masked,country_iso2,city,preferred_language,marketing_consent,loyalty_tier,user_tenure_days,days_since_last_purchase,past_12m_orders,avg_order_value_user,device_type,channel,campaign_id,coupon_applied,product_sku,product_name,product_category,product_subcategory,brand,is_fragile,list_price,discount_pct,unit_price,gift_persona,delivery_speed,delivery_window_hours,payment_type_masked,rating,returned_flag,shipping_country_iso2,currency,season
EVT-003910,2025-06-15 14:47:52.617302,view,C01502,Emma,Patel,emma****1.e***@de,+49*******574,DE,Berlin,Fr,True,Gold,1237,,0,,web,web,CMP-188,False,PER-1055,Eau de Romance v1,Perfume,General,AromaNova,True,51.77,0.02,50.73,Partner,standard,48,,,False,DE,EUR,regular
EVT-004742,2025-06-15 15:39:50.276083,view,C01463,Mateo,Kowalski,mate****2.e***@dk,+45*******441,DK,Aarhus,De,True,Gold,593,7.0,1,70.5,web,web,,False,GIF-1079,Universal Gift Card $50 v5,GiftCards,GiftCard,Giftly,False,50.0,0.04,48.0,Self,standard,48,,,False,DK,SGD,regular
EVT-006417,2025-06-15 20:06:10.829320,view,C01792,Amir,Patel,amir****1.e***@it,+39*******927,IT,Florence,Sv,True,Silver,496,,0,,web,web,CMP-814,False,FLO-1024,Tulip Mix 20x v5,Flowers,General,PetalWorks,True,79.76,0.09,72.58,Friend,standard,48,,,False,IT,BRL,regular
EVT-003990,2025-06-15 20:27:49.776834,view,C00925,Aarav,Müller,aara****1.e***@br,+55*******135,BR,São Paulo,No,False,Bronze,0,885.0,0,221.97,web,email,CMP-147,False,JEW-1029,Silver Pendant Heart v5,Jewelry,General,LunaGems,True,158.6,0.1,142.74,Self,standard,48,,,False,BR,CNY,regular
EVT-006545,2025-06-16 08:41:02.486627,view,C00598,Noa,Wang,noa.****g.e***@dk,+45*******836,DK,Aarhus,It,False,Gold,263,,0,,web,app,,False,GIF-1076,Universal Gift Card $50 v2,GiftCards,GiftCard,Giftly,False,75.0,0.21,59.25,Partner,standard,48,,,False,DK,AED,regular
EVT-009177,2025-06-16 10:08:57.982797,view,C00909,Sofía,Santos,sofi****1.e***@fr,+33*******328,FR,Bordeaux,Pt,True,Silver,721,,0,,web,web,CMP-642,False,FLO-1022,Tulip Mix 20x v3,Flowers,General,PetalWorks,True,21.25,0.12,18.7,Partner,standard,48,,,False,FR,EUR,regular
EVT-006009,2025-06-16 10:10:51.105060,view,C01893,Liam,Bakker,liam****1.e***@mx,+52*******591,MX,Guadalajara,Sv,True,Silver,510,,0,,web,web,,False,FLO-1017,Red Roses 12x v3,Flowers,Roses,BloomCraft,True,25.94,0.2,20.75,Partner,standard,48,,,False,MX,EUR,regular
EVT-009689,2025-06-16 12:54:18.752101,view,C01838,Lucas,De Vries,luca****1.e***@pl,+48*******961,PL,Katowice,No,False,Bronze,114,,0,,app,app,CMP-324,False,JEW-1027,Silver Pendant Heart v3,Jewelry,General,LunaGems,True,228.04,0.21,180.15,Partner,standard,48,,,False,PL,EUR,regular
EVT-001562,2025-06-16 13:08:02.135338,add_to_cart,C00350,Liam,Dubois,liam****s.e***@au,+61*******755,AU,Sydney,It,True,Bronze,417,125.0,1,185.01,web,web,CMP-111,False,PLU-1072,Cupid Plush v3,Plush,General,HeartHaven,False,39.97,0.12,35.17,Partner,standard,48,,,False,AU,RON,regular
EVT-006230,2025-06-16 13:41:01.663644,purchase,C00142,Mei,Fernández,mei.****2.e***@in,+91*******828,IN,Mumbai,No,True,Silver,922,286.0,1,15.86,web,app,,True,CHO-1014,Heart Box Pralines v5,Chocolate,General,VelvetCacao,False,29.32,0.27,21.4,Partner,express,24,invoice,4.0,False,IN,SEK,regular
EVT-002944,2025-06-16 14:48:41.939880,add_to_cart,C00756,Emma,Tanaka,emma****a.e***@ca,+15*******314,CA,Toronto,No,True,Bronze,1614,,0,,web,email,,False,CAR-1035,Premium Foil Card v1,Cards,General,Ink&Love,False,8.65,0.17,7.18,Partner,express,24,,,False,CA,GBP,regular
EVT-005652,2025-06-16 16:03:29.680331,wishlist,C01776,Mateo,Brown,mate****n.e***@no,+47*******897,NO,Bergen,Da,True,Bronze,789,,0,,app,app,,False,EXP-1050,Gourmet Dinner v1,Experiences,Dinner,Epicurea,False,138.4,0.22,107.95,Friend,standard,48,,,False,NO,RON,regular
EVT-000628,2025-06-16 20:15:02.872817,view,C01395,Hiro,Romano,hiro****o.e***@it,+39*******633,IT,Milan,Sv,True,Silver,1135,314.0,1,253.68,app,app,,False,CHO-1005,Dark Cocoa 85% v1,Chocolate,Dark,ChocoForge,False,28.95,0.15,24.61,Partner,standard,48,,,False,IT,CAD,regular
EVT-001787,2025-06-17 03:14:19.094223,view,C01919,Noa,Brown,noa.****2.e***@sg,+65*******688,SG,Singapore,Sv,True,Silver,0,310.0,1,28.07,web,web,,False,CAR-1041,Pop-up Heart Card v2,Cards,General,PaperMuse,False,11.41,0.1,10.27,Partner,standard,48,,,False,SG,SGD,regular
EVT-006789,2025-06-17 07:21:05.018770,view,C01519,Wei,Wang,wei.****1.e***@in,+91*******630,IN,Delhi,Da,True,Bronze,1077,,0,,app,web,,False,PER-1055,Eau de Romance v1,Perfume,General,AromaNova,True,51.77,0.17,42.97,Self,two_hour,2,,,False,IN,ZAR,regular
EVT-002430,2025-06-17 08:41:43.034148,purchase,C00526,Zoë,Silva,zoë.****2.e***@in,+91*******073,IN,Delhi,Da,True,Silver,734,637.0,0,8.3,web,app,,True,PER-1062,Midnight Bloom v3,Perfume,General,Scentora,True,173.06,0.16,145.37,Partner,standard,48,invoice,2,False,IN,BRL,regular
EVT-006166,2025-06-18 07:13:05.018234,view,C01588,Fleur,Suzuki,fleu****1.e***@no,+47*******984,NO,Bergen,Sv,True,Bronze,787,130.0,1,143.38,web,web,CMP-463,False,GIF-1075,Universal Gift Card $50 v1,GiftCards,GiftCard,Giftly,False,100.0,0.18,82.0,Self,standard,48,,,False,NO,EUR,regular
EVT-002543,2025-06-18 07:30:21.630900,view,C00230,Olivia,Williams,oliv****1.e***@se,+46*******625,SE,Stockholm,Da,True,Bronze,350,855.0,0,96.01,web,web,,False,CHO-1012,Heart Box Pralines v3,Chocolate,General,VelvetCacao,False,13.26,0.17,11.01,Partner,standard,48,,,False,SE,CAD,regular
EVT-008614,2025-06-18 09:44:37.561781,view,C00447,Liam,Schmidt,liam****1.e***@pl,+48*******847,PL,Warsaw,Pl,False,Silver,1442,784.0,0,101.54,app,web,CMP-627,False,PER-1059,Eau de Romance v5,Perfume,General,AromaNova,True,106.88,0.16,89.78,Partner,express,24,,,False,PL,EUR,regular
EVT-005596,2025-06-18 14:20:18.429893,add_to_cart,C00682,Mei,Johnson,mei.****n.e***@it,+39*******286,IT,Rome,Ja,False,Bronze,1226,,0,,app,web,CMP-195,True,JEW-1029,Silver Pendant Heart v5,Jewelry,General,LunaGems,True,158.6,0.06,149.08,Partner,standard,48,,,False,IT,EUR,regular
EVT-006682,2025-06-18 16:46:52.748852,purchase,C00302,Mateo,Zhang,mate****2.e***@sg,+65*******308,SG,Singapore,No,False,Bronze,864,128.0,1,20.2,app,email,CMP-408,True,PLU-1073,Cupid Plush v4,Plush,General,HeartHaven,False,53.81,0.16,45.2,Colleague,two_hour,2,wallet,3,False,SG,CNY,regular
EVT-003939,2025-06-18 20:00:42.787351,view,C01082,Sven,Patel,sven****1.e***@ca,+12*******863,CA,Toronto,Ja,False,Bronze,106,,0,,web,web,,False,CHO-1007,Dark Cocoa 85% v3,Chocolate,Dark,ChocoForge,False,25.93,0.09,23.6,Friend,standard,48,,,False,CA,SGD,regular
EVT-008025,2025-06-18 21:09:21.066048,add_to_cart,C00101,Isha,Dubois,isha****1.e***@es,+34*******331,ES,Madrid,Pl,True,Silver,1098,,0,,web,app,,False,PER-1056,Eau de Romance v2,Perfume,General,AromaNova,True,121.38,0.07,112.88,Partner,express,24,,,False,ES,GBP,regular
EVT-001830,2025-06-19 19:10:45.354226,purchase,C00941,Léa,Williams,lea.****s.e***@ca,+16*******075,CA,Calgary,Fr,False,Silver,0,278.0,1,24.2,app,web,,True,CHO-1000,Truffle Assortment v1,Chocolate,General,SweetArrow,False,18.11,0.03,17.57,Partner,express,24,invoice,4.0,False,CA,SEK,regular
EVT-008216,2025-06-19 23:07:32.772951,view,C00518,Hiro,De Vries,hiro****1.e***@se,+46*******854,SE,Stockholm,Ja,True,Gold,952,694.0,0,157.02,web,web,CMP-478,False,CAR-1036,Premium Foil Card v2,Cards,General,Ink&Love,False,6.95,0.06,6.53,Self,standard,48,,,False,SE,EUR,regular
EVT-009991,2025-06-20 00:11:00.109481,view,C00524,Giulia,Dubois,giul****2.e***@es,+34*******758,ES,Madrid,Pt,True,Bronze,980,,0,,app,web,,False,PER-1057,Eau de Romance v3,Perfume,General,AromaNova,True,107.43,0.14,92.39,Partner,standard,48,,,False,ES,EUR,regular
EVT-007443,2025-06-20 02:26:12.714294,purchase,C00442,Noa,Santos,noa.****2.e***@no,+47*******171,NO,Bergen,Zh,True,Gold,1159,,0,,web,email,,False,CHO-1003,Truffle Assortment v4,Chocolate,General,SweetArrow,False,17.82,0.11,15.86,Parent,two_hour,2,invoice,4,False,NO,AED,regular
EVT-002786,2025-06-20 02:36:30.190056,view,C00389,Mei,Tanaka,mei.****1.e***@fr,+33*******321,FR,Bordeaux,De,False,Silver,164,,0,,web,web,,False,CHO-1002,Truffle Assortment v3,Chocolate,General,SweetArrow,False,26.61,0.17,22.09,Parent,express,24,,,False,FR,PLN,regular
EVT-002270,2025-06-20 03:09:39.406265,view,C00782,Milan,García,mila****a.e***@jp,+81*******827,JP,Osaka,Fr,True,Bronze,1110,,0,,app,web,CMP-962,False,CAR-1044,Pop-up Heart Card v5,Cards,General,PaperMuse,False,8.54,0.08,7.86,Self,standard,48,,,False,JP,CNY,regular
EVT-005562,2025-06-20 12:23:58.787013,view,C01547,Sofía,Müller,sofi****r.e***@mx,+52*******747,MX,Guadalajara,No,True,Bronze,888,498.0,0,2.91,web,app,CMP-706,False,CAR-1041,Pop-up Heart Card v2,Cards,General,PaperMuse,False,11.41,0.11,10.15,Partner,standard,48,,,False,MX,RON,regular
EVT-000058,2025-06-20 17:08:51.757209,view,C00630,Sven,Santos,sven****s.e***@it,+39*******640,IT,Milan,Zh,False,Bronze,800,,0,,web,app,CMP-766,False,PLU-1071,Cupid Plush v2,Plush,General,HeartHaven,False,42.91,0.15,36.47,Friend,standard,48,,,False,IT,ZAR,regular
EVT-007004,2025-06-20 21:23:03.597688,view,C00340,Leah,Jansen,leah****n.e***@za,+27*******319,ZA,Cape Town,No,True,Bronze,263,862.0,0,43.5,web,app,CMP-265,False,PER-1060,Midnight Bloom v1,Perfume,General,Scentora,True,164.76,0.15,140.05,Partner,standard,48,,,False,ZA,MXN,regular
EVT-007261,2025-06-20 21:31:12.717240,add_to_cart,C01939,Olivia,Jansen,oliv****1.e***@in,+91*******267,IN,Mumbai,Ja,True,Bronze,257,130.0,1,7.18,web,email,CMP-824,True,PER-1060,Midnight Bloom v1,Perfume,General,Scentora,True,164.76,0.14,141.69,Partner,standard,48,,,False,IN,EUR,regular
EVT-006888,2025-06-21 09:03:23.364687,add_to_cart,C01562,Noa,Brown,noa.****2.e***@mx,+52*******826,MX,Ciudad de México,Pl,False,Bronze,0,,0,,web,app,,False,PLU-1069,Giant Teddy Bear v5,Plush,General,CuddleNest,False,49.06,0.07,45.63,Partner,standard,48,,,False,MX,SGD,regular
EVT-000881,2025-06-21 09:28:48.149765,add_to_cart,C00377,Amir,Johnson,amir****1.e***@in,+91*******002,IN,Mumbai,Hi,True,Silver,912,,0,,web,social,CMP-232,False,FLO-1018,Red Roses 12x v4,Flowers,Roses,BloomCraft,True,47.32,0.09,43.06,Friend,express,24,,,False,IN,PLN,regular
EVT-001101,2025-06-21 11:34:50.128489,view,C00230,Olivia,Williams,oliv****1.e***@se,+46*******625,SE,Stockholm,Da,True,Bronze,1496,,0,,web,web,,False,CHO-1002,Truffle Assortment v3,Chocolate,General,SweetArrow,False,26.61,0.05,25.28,Partner,standard,48,,,False,SE,ZAR,regular
EVT-006090,2025-06-22 00:21:47.017772,view,C01779,Chloé,Schmidt,chlo****1.e***@fr,+33*******361,FR,Marseille,Es,False,Silver,0,,0,,app,web,,False,PER-1061,Midnight Bloom v2,Perfume,General,Scentora,True,70.35,0.18,57.69,Partner,express,24,,,False,FR,RON,regular
EVT-008438,2025-06-22 00:44:49.115621,view,C00688,Milan,Williams,mila****s.e***@cn,+86*******395,CN,Shanghai,Nl,True,Bronze,0,,0,,web,web,,False,GIF-1081,Universal Gift Card $100 v2,GiftCards,GiftCard,Giftly,False,50.0,0.2,40.0,Partner,express,24,,,False,CN,SGD,regular
EVT-003483,2025-06-22 03:18:37.164949,view,C00270,Fleur,Zhang,fleu****2.e***@dk,+45*******983,DK,Copenhagen,De,True,Gold,302,,0,,app,app,CMP-613,False,JEW-1034,Couple Bracelet Set v5,Jewelry,General,AuroraLink,True,225.62,0.01,223.36,Partner,express,24,,,False,DK,RON,regular
EVT-009208,2025-06-22 22:37:43.318568,purchase,C01400,Leah,García,leah****a.e***@au,+61*******317,AU,Brisbane,Sv,False,Silver,421,859.0,0,22.25,web,web,CMP-367,False,PER-1058,Eau de Romance v4,Perfume,General,AromaNova,True,120.01,0.32,81.61,Partner,express,24,card,5,False,AU,JPY,regular
EVT-009082,2025-06-23 04:30:08.884309,purchase,C01608,Sven,Suzuki,sven****2.e***@fr,+33*******647,FR,Marseille,Pl,True,Silver,331,,0,,web,app,,False,JEW-1025,Silver Pendant Heart v1,Jewelry,General,LunaGems,True,271.77,0.02,266.33,Partner,standard,48,invoice,5,False,FR,MXN,regular
EVT-007552,2025-06-23 06:48:12.250789,view,C00443,Chloé,Santos,chlo****1.e***@dk,+45*******575,DK,Copenhagen,En,True,Bronze,877,,0,,web,app,,False,GIF-1082,Universal Gift Card $100 v3,GiftCards,GiftCard,Giftly,False,50.0,0.0,50.0,Friend,standard,48,,,False,DK,AUD,regular
EVT-003565,2025-06-23 15:46:18.378879,view,C01208,Amir,Smith,amir****h.e***@de,+49*******905,DE,Munich,Pt,True,Silver,0,,0,,web,web,CMP-800,False,PER-1057,Eau de Romance v3,Perfume,General,AromaNova,True,107.43,0.17,89.17,Parent,express,24,,,False,DE,EUR,regular
EVT-006994,2025-06-23 16:29:55.937930,view,C01317,Zoë,Nowak,zoë.****1.e***@com,+14*******246,US,Seattle,Pt,True,Bronze,840,,0,,app,web,CMP-925,False,FLO-1016,Red Roses 12x v2,Flowers,Roses,BloomCraft,True,70.95,0.23,54.63,Self,standard,48,,,False,US,EUR,regular
EVT-001497,2025-06-23 18:29:58.914666,view,C01313,Chloé,Fernández,chlo****1.e***@de,+49*******004,DE,Cologne,It,True,Bronze,857,,0,,app,app,,False,CHO-1011,Heart Box Pralines v2,Chocolate,General,VelvetCacao,False,30.54,0.17,25.35,Parent,standard,48,,,False,DE,MXN,regular
EVT-009576,2025-06-23 18:36:20.551242,add_to_cart,C01050,Sven,Romano,sven****1.e***@br,+55*******578,BR,São Paulo,Nl,True,Silver,423,116.0,2,24.98,web,app,,False,PER-1062,Midnight Bloom v3,Perfume,General,Scentora,True,173.06,0.13,150.56,Self,standard,48,,,False,BR,PLN,regular
EVT-006838,2025-06-23 21:34:59.049605,add_to_cart,C01285,Noah,Schmidt,noah****t.e***@pl,+48*******936,PL,Warsaw,No,False,Silver,697,129.0,1,6.92,web,web,CMP-728,False,PLU-1071,Cupid Plush v2,Plush,General,HeartHaven,False,42.91,0.12,37.76,Partner,standard,48,,,False,PL,EUR,regular
EVT-003490,2025-06-23 22:09:31.733606,view,C00393,Mateo,Patel,mate****2.e***@de,+49*******941,DE,Berlin,Pt,False,Silver,51,,0,,web,web,,False,GIF-1077,Universal Gift Card $50 v3,GiftCards,GiftCard,Giftly,False,50.0,0.11,44.5,Partner,standard,48,,,False,DE,USD,regular
EVT-004666,2025-06-24 03:04:01.150545,view,C00322,Mateo,Lefevre,mate****1.e***@sg,+65*******288,SG,Singapore,Pl,True,Silver,0,,0,,app,web,CMP-663,False,GIF-1083,Universal Gift Card $100 v4,GiftCards,GiftCard,Giftly,False,75.0,0.11,66.75,Partner,standard,48,,,False,SG,EUR,regular
EVT-001459,2025-06-24 04:12:39.429643,purchase,C00243,Hiro,Müller,hiro****1.e***@mx,+52*******904,MX,Ciudad de México,Fr,False,Gold,1310,88.0,1,193.83,web,email,,False,EXP-1053,Gourmet Dinner v4,Experiences,Dinner,Epicurea,False,122.45,0.18,100.41,Partner,same_day,8,wallet,5,False,MX,CNY,regular
EVT-000264,2025-06-24 06:56:34.964505,view,C00337,Chloé,Silva,chlo****2.e***@pl,+48*******490,PL,Warsaw,Da,True,Bronze,484,,0,,web,app,CMP-591,False,PER-1057,Eau de Romance v3,Perfume,General,AromaNova,True,107.43,0.07,99.91,Self,standard,48,,,False,PL,CNY,regular
EVT-008597,2025-06-24 07:44:00.252280,purchase,C01539,Noah,Wang,noah****g.e***@cn,+86*******526,CN,Guangzhou,Ja,True,Gold,1562,,0,,web,web,,False,EXP-1047,Spa Day for Two v3,Experiences,Spa,ZenPulse,False,112.05,0.2,89.64,Partner,two_hour,2,invoice,5,False,CN,EUR,regular
EVT-004484,2025-06-24 08:55:03.582247,view,C00414,Zoë,Sharma,zoë.****2.e***@uk,+44*******921,GB,Edinburgh,Pt,True,Bronze,1613,,0,,web,app,CMP-141,False,FLO-1016,Red Roses 12x v2,Flowers,Roses,BloomCraft,True,70.95,0.12,62.44,Colleague,standard,48,,,False,GB,SEK,regular
EVT-009877,2025-06-24 20:34:13.706903,purchase,C01759,Lucas,Sharma,luca****2.e***@br,+55*******655,BR,Rio de Janeiro,De,True,Bronze,972,,0,,web,web,,False,CHO-1002,Truffle Assortment v3,Chocolate,General,SweetArrow,False,26.61,0.14,22.88,Parent,standard,48,card,5,False,BR,USD,regular
EVT-008122,2025-06-24 20:52:11.664590,add_to_cart,C00699,Chloé,Nowak,chlo****2.e***@es,+34*******259,ES,Madrid,En,True,Gold,1317,502.0,0,14.79,web,email,,False,PER-1057,Eau de Romance v3,Perfume,General,AromaNova,True,107.43,0.13,93.46,Partner,standard,48,,,False,ES,SGD,regular
EVT-005129,2025-06-25 03:54:47.007716,purchase,C01224,Chloé,Lefevre,chlo****1.e***@com,+18*******210,US,Austin,Sv,True,Silver,830,,0,,web,app,CMP-402,True,JEW-1027,Silver Pendant Heart v3,Jewelry,General,LunaGems,True,228.04,0.02,223.48,Self,standard,48,invoice,2.0,False,US,INR,regular
EVT-009095,2025-06-25 13:07:28.644063,purchase,C01272,Giulia,Silva,giul****a.e***@au,+61*******508,AU,Melbourne,Sv,True,Silver,984,,0,,app,app,CMP-850,False,CHO-1005,Dark Cocoa 85% v1,Chocolate,Dark,ChocoForge,False,28.95,0.0,28.95,Partner,standard,48,invoice,,True,AU,GBP,regular
EVT-005085,2025-06-25 14:37:06.170525,purchase,C01508,Wei,De Vries,wei.****2.e***@pl,+48*******916,PL,Warsaw,De,True,Silver,1324,780.0,0,41.62,web,app,,False,JEW-1028,Silver Pendant Heart v4,Jewelry,General,LunaGems,True,73.42,0.12,64.61,Parent,standard,48,invoice,1,False,PL,USD,regular
EVT-003595,2025-06-25 15:59:42.594928,view,C00211,Milan,De Vries,mila****1.e***@de,+49*******110,DE,Berlin,Pl,False,Silver,102,136.0,1,7.79,web,web,,False,GIF-1079,Universal Gift Card $50 v5,GiftCards,GiftCard,Giftly,False,50.0,0.09,45.5,Partner,two_hour,2,,,False,DE,EUR,regular
EVT-000568,2025-06-25 17:13:16.914363,view,C01554,Noah,Johnson,noah****2.e***@ca,+17*******370,CA,Toronto,Pt,True,Bronze,1513,,0,,app,web,,False,CHO-1006,Dark Cocoa 85% v2,Chocolate,Dark,ChocoForge,False,15.91,0.04,15.27,Partner,standard,48,,,False,CA,GBP,regular
EVT-000784,2025-06-26 11:02:04.693327,view,C01957,Fleur,Jansen,fleu****n.e***@pl,+48*******326,PL,Warsaw,Nl,True,Bronze,738,502.0,0,43.05,web,app,CMP-119,False,EXP-1053,Gourmet Dinner v4,Experiences,Dinner,Epicurea,False,122.45,0.0,122.45,Partner,standard,48,,,False,PL,AUD,regular
EVT-005236,2025-06-26 11:46:25.603773,add_to_cart,C01950,Leah,García,leah****2.e***@com,+15*******151,US,New York,Pl,False,Gold,676,,0,,web,web,,False,PLU-1074,Cupid Plush v5,Plush,General,HeartHaven,False,42.94,0.2,34.35,Partner,standard,48,,,False,US,EUR,regular
EVT-003103,2025-06-26 15:39:56.916530,view,C01566,Lucas,Smith,luca****1.e***@dk,+45*******013,DK,Copenhagen,Nl,True,Silver,0,,0,,app,web,CMP-830,False,CAR-1038,Premium Foil Card v4,Cards,General,Ink&Love,False,10.58,0.05,10.05,Self,express,24,,,False,DK,ZAR,regular
EVT-007716,2025-06-26 20:02:32.976472,view,C01786,Hiro,Smith,hiro****2.e***@it,+39*******645,IT,Florence,De,False,Bronze,580,,0,,app,web,,False,GIF-1083,Universal Gift Card $100 v4,GiftCards,GiftCard,Giftly,False,75.0,0.08,69.0,Parent,standard,48,,,False,IT,SGD,regular
EVT-005879,2025-06-26 23:11:43.845843,purchase,C00156,Emma,Romano,emma****2.e***@za,+27*******572,ZA,Johannesburg,Pl,False,Bronze,26,,0,,web,web,,False,CHO-1007,Dark Cocoa 85% v3,Chocolate,Dark,ChocoForge,False,25.93,0.18,21.26,Partner,standard,48,wallet,4.0,False,ZA,AUD,regular
EVT-008979,2025-06-27 07:41:15.928901,view,C00915,Liam,Bakker,liam****2.e***@jp,+81*******849,JP,Tokyo,Hi,True,Bronze,1555,,0,,web,web,,False,CHO-1001,Truffle Assortment v2,Chocolate,General,SweetArrow,False,26.04,0.1,23.44,Partner,standard,48,,,False,JP,EUR,regular
EVT-000447,2025-06-27 11:37:36.516757,purchase,C00119,Isha,Bakker,isha****r.e***@jp,+81*******893,JP,Yokohama,Es,False,Bronze,1417,,0,,web,web,,False,PER-1059,Eau de Romance v5,Perfume,General,AromaNova,True,106.88,0.14,91.92,Self,express,24,wallet,3,False,JP,GBP,regular
EVT-000424,2025-06-27 18:48:45.488853,view,C00092,Léa,Suzuki,lea.****i.e***@fr,+33*******533,FR,Bordeaux,Pt,False,Bronze,605,499.0,0,6.53,web,web,,False,CHO-1002,Truffle Assortment v3,Chocolate,General,SweetArrow,False,26.61,0.14,22.88,Friend,standard,48,,,False,FR,RON,regular
EVT-006804,2025-06-27 20:18:05.890793,view,C00152,Chloé,Tanaka,chlo****2.e***@dk,+45*******143,DK,Copenhagen,No,True,Bronze,578,446.0,0,196.11,app,app,CMP-332,False,CAR-1043,Pop-up Heart Card v4,Cards,General,PaperMuse,False,4.58,0.12,4.03,Self,standard,48,,,False,DK,EUR,regular
EVT-002672,2025-06-28 00:35:26.926961,view,C00740,Chloé,Brown,chlo****n.e***@nl,+31*******246,NL,Rotterdam,Pl,True,Gold,1329,,0,,web,email,CMP-600,False,PLU-1073,Cupid Plush v4,Plush,General,HeartHaven,False,53.81,0.12,47.35,Partner,standard,48,,,False,NL,BRL,regular
EVT-007016,2025-06-28 01:20:20.974630,view,C01262,Sven,Müller,sven****1.e***@br,+55*******330,BR,São Paulo,Zh,True,Bronze,856,500.0,0,34.34,web,web,CMP-907,False,FLO-1016,Red Roses 12x v2,Flowers,Roses,BloomCraft,True,70.95,0.12,62.44,Parent,standard,48,,,False,BR,RON,regular
EVT-001176,2025-06-28 08:00:50.044370,add_to_cart,C00968,Emma,Kowalski,emma****1.e***@au,+61*******077,AU,Melbourne,Es,False,Bronze,157,,0,,web,app,,True,CHO-1008,Dark Cocoa 85% v4,Chocolate,Dark,ChocoForge,False,23.89,0.17,19.83,Partner,standard,48,,,False,AU,GBP,regular
EVT-003363,2025-06-28 19:20:23.086002,add_to_cart,C01301,Sofía,Silva,sofi****a.e***@au,+61*******621,AU,Sydney,Sv,True,Silver,741,,0,,web,web,,False,FLO-1017,Red Roses 12x v3,Flowers,Roses,BloomCraft,True,25.94,0.0,25.94,Partner,standard,48,,,False,AU,BRL,regular
EVT-007454,2025-06-28 21:45:00.941667,view,C01902,Amir,Smith,amir****1.e***@au,+61*******252,AU,Brisbane,Nl,True,Bronze,356,,0,,app,email,,False,EXP-1049,Spa Day for Two v5,Experiences,Spa,ZenPulse,False,67.45,0.11,60.03,Colleague,standard,48,,,False,AU,PLN,regular
EVT-001295,2025-06-29 05:55:26.552804,wishlist,C00355,Isha,Johnson,isha****2.e***@au,+61*******118,AU,Sydney,Es,False,Bronze,1126,,0,,app,web,CMP-917,False,PER-1060,Midnight Bloom v1,Perfume,General,Scentora,True,164.76,0.14,141.69,Colleague,standard,48,,,False,AU,EUR,regular
EVT-007782,2025-06-29 10:57:40.230055,view,C00614,Amir,García,amir****2.e***@ca,+16*******774,CA,Calgary,It,True,Silver,439,78.0,1,229.7,web,web,CMP-673,False,PER-1059,Eau de Romance v5,Perfume,General,AromaNova,True,106.88,0.01,105.81,Parent,standard,48,,,False,CA,NOK,regular
EVT-005215,2025-06-29 20:00:47.827225,view,C00471,Wei,Wang,wei.****g.e***@za,+27*******171,ZA,Johannesburg,Zh,True,Bronze,705,,0,,web,app,CMP-814,False,CAR-1042,Pop-up Heart Card v3,Cards,General,PaperMuse,False,6.2,0.03,6.01,Partner,express,24,,,False,ZA,JPY,regular
EVT-009355,2025-06-30 06:06:36.078497,add_to_cart,C01548,Mei,Brown,mei.****2.e***@br,+55*******536,BR,Rio de Janeiro,Nl,True,Gold,955,,0,,web,web,,False,GIF-1077,Universal Gift Card $50 v3,GiftCards,GiftCard,Giftly,False,50.0,0.15,42.5,Partner,standard,48,,,False,BR,KRW,regular
EVT-001471,2025-06-30 08:55:13.974731,view,C00427,Wei,Rossi,wei.****1.e***@br,+55*******143,BR,São Paulo,En,False,Bronze,43,,0,,app,social,,False,PER-1056,Eau de Romance v2,Perfume,General,AromaNova,True,121.38,0.01,120.17,Parent,standard,48,,,False,BR,BRL,regular
EVT-008152,2025-06-30 09:25:30.498004,view,C01902,Amir,Smith,amir****1.e***@au,+61*******252,AU,Brisbane,Nl,True,Bronze,1188,,0,,app,email,,False,PLU-1068,Giant Teddy Bear v4,Plush,General,CuddleNest,False,53.23,0.04,51.1,Partner,standard,48,,,False,AU,SEK,regular
EVT-001864,2025-06-30 11:22:03.475981,view,C01944,Léa,Nowak,lea.****2.e***@se,+46*******944,SE,Gothenburg,Nl,True,Silver,768,,0,,app,web,,False,CHO-1005,Dark Cocoa 85% v1,Chocolate,Dark,ChocoForge,False,28.95,0.0,28.95,Self,same_day,8,,,False,SE,RON,regular
EVT-001432,2025-06-30 15:15:29.559971,view,C01568,Santiago,Johnson,sant****1.e***@de,+49*******311,DE,Berlin,Pl,True,Gold,1239,,0,,web,web,,False,CHO-1000,Truffle Assortment v1,Chocolate,General,SweetArrow,False,18.11,0.03,17.57,Partner,standard,48,,,False,DE,EUR,regular
EVT-004824,2025-06-30 19:50:13.259327,view,C00744,Isha,Kowalski,isha****i.e***@au,+61*******721,AU,Melbourne,Fr,True,Bronze,1604,143.0,1,113.91,app,web,,False,CAR-1044,Pop-up Heart Card v5,Cards,General,PaperMuse,False,8.54,0.16,7.17,Partner,express,24,,,False,AU,MXN,regular
EVT-002341,2025-07-01 05:38:12.998323,add_to_cart,C00968,Emma,Kowalski,emma****1.e***@au,+61*******077,AU,Melbourne,Es,False,Bronze,906,,0,,app,web,CMP-677,True,PER-1056,Eau de Romance v2,Perfume,General,AromaNova,True,121.38,0.12,106.81,Partner,standard,48,,,False,AU,EUR,regular
