sale_id,product_id,customer_id,store_id,promotion_id,supplier_id,date_id,quantity_sold,unit_price,discount_amount,total_amount,cost_amount,profit_margin,payment_method,payment_token,payment_last4,iban_is_test,created_utc
SALE08897,P0005,C01322,S0137,PR012,SUP005,20250412,1,3.05,0.00,3.05,1.84,0.3967,card_token,tok_card_2a4a65fa78f0,0000,false,2025-04-12T20:32:00Z
SALE08898,P0007,C00183,S0091,PR008,SUP006,20250121,7,4.52,0.00,31.64,20.86,0.3407,iban_token,tok_iban_ES38_TSTB_8511508142,,true,2025-01-21T13:37:00Z
SALE08899,P0047,C01653,S0020,PR014,SUP003,20250626,5,1.95,0.00,9.75,7.45,0.2359,iban_token,tok_iban_FR44_TSTB_1063070966,,true,2025-06-26T13:08:00Z
SALE08900,P0009,C00290,S0029,PR007,SUP003,20250121,5,6.89,0.00,34.45,21.95,0.3628,card_token,tok_card_cfdfe2edcbab,1881,false,2025-01-21T12:43:00Z
SALE08901,P0003,C00136,S0044,,SUP003,20250823,4,3.33,0.00,13.32,9.44,0.2913,card_token,tok_card_7ffeed5b7fcc,1881,false,2025-08-23T19:06:00Z
SALE08902,P0046,C01019,S0098,PR006,SUP004,20250601,3,4.77,0.00,14.31,9.18,0.3585,card_token,tok_card_2a912e757fab,0000,false,2025-06-01T20:00:00Z
SALE08903,P0026,C01610,S0155,PR001,SUP007,20251013,6,2.09,0.00,12.54,9.12,0.2727,card_token,tok_card_3a1a7d8bba1e,1881,false,2025-10-13T08:42:00Z
SALE08904,P0024,C01093,S0019,PR007,SUP009,20251023,6,6.55,0.00,39.30,29.64,0.2458,card_token,tok_card_6fe7dbd23f25,0000,false,2025-10-23T09:47:00Z
SALE08905,P0015,C01885,S0030,,SUP002,20250606,7,3.65,0.00,25.55,16.80,0.3425,card_token,tok_card_9a1e6fbbbec6,0000,false,2025-06-06T12:17:00Z
SALE08906,P0043,C00069,S0105,PR009,SUP001,20250613,2,6.14,0.00,12.28,8.50,0.3078,wallet,tok_wallet_be03be7231fd,,false,2025-06-13T14:10:00Z
SALE08907,P0053,C01872,S0036,PR015,SUP004,20251016,5,2.77,0.00,13.85,8.50,0.3863,iban_token,tok_iban_NL60_TSTB_0690645654,,true,2025-10-16T16:30:00Z
SALE08908,P0017,C00122,S0190,PR010,SUP002,20250112,8,1.23,0.00,9.84,6.56,0.3333,card_token,tok_card_a5aba59b15f9,1881,false,2025-01-12T20:04:00Z
SALE08909,P0055,C00756,S0090,PR014,SUP001,20250829,3,1.86,0.00,5.58,3.54,0.3656,iban_token,tok_iban_FR82_TSTB_2254778488,,true,2025-08-29T13:34:00Z
SALE08910,P0044,C01469,S0033,PR012,SUP009,20250722,3,3.28,0.00,9.84,6.51,0.3384,card_token,tok_card_c013edeaf76f,2222,false,2025-07-22T08:58:00Z
SALE08911,P0008,C00708,S0129,PR009,SUP002,20250131,1,5.65,0.00,5.65,3.26,0.4230,iban_token,tok_iban_NL21_TSTB_5714337851,,true,2025-01-31T19:05:00Z
SALE08912,P0053,C01446,S0058,PR002,SUP009,20250822,2,2.77,0.00,5.54,3.40,0.3863,iban_token,tok_iban_FR14_TSTB_4632499434,,true,2025-08-22T09:35:00Z
SALE08913,P0009,C01577,S0105,PR010,SUP001,20260210,2,6.89,0.00,13.78,8.78,0.3628,wallet,tok_wallet_0f299eaa7df1,,false,2026-02-10T09:49:00Z
SALE08914,P0006,C00617,S0111,PR012,SUP005,20250515,7,4.61,0.00,32.27,22.75,0.2950,iban_token,tok_iban_DE45_TSTB_5093600688,,true,2025-05-15T21:23:00Z
SALE08915,P0025,C00869,S0155,PR001,SUP006,20250709,5,6.99,0.00,34.95,23.85,0.3176,card_token,tok_card_c0c018eb031b,0000,false,2025-07-09T17:12:00Z
SALE08916,P0007,C00437,S0074,,SUP008,20251025,3,4.52,0.00,13.56,8.94,0.3407,iban_token,tok_iban_ES71_TSTB_1484401433,,true,2025-10-25T14:39:00Z
SALE08917,P0036,C00112,S0079,PR012,SUP008,20250109,4,2.98,0.00,11.92,7.12,0.4027,iban_token,tok_iban_ES98_TSTB_6069185589,,true,2025-01-09T14:11:00Z
SALE08918,P0041,C01314,S0025,PR011,SUP002,20250912,2,4.77,0.00,9.54,6.26,0.3438,card_token,tok_card_dd5b23d6e2ad,4242,false,2025-09-12T21:51:00Z
SALE08919,P0009,C00902,S0042,PR009,SUP009,20250104,2,6.89,0.00,13.78,8.78,0.3628,iban_token,tok_iban_FR82_TSTB_0538467371,,true,2025-01-04T12:12:00Z
SALE08920,P0032,C01878,S0173,PR009,SUP005,20251228,7,2.60,0.00,18.20,13.79,0.2423,card_token,tok_card_defbfc909c7b,2222,false,2025-12-28T19:53:00Z
SALE08921,P0019,C01601,S0113,PR014,SUP006,20250430,6,4.88,0.00,29.28,19.14,0.3463,card_token,tok_card_a5a7e8b6edc3,2222,false,2025-04-30T08:34:00Z
SALE08922,P0026,C01340,S0029,PR015,SUP008,20250707,5,2.09,0.00,10.45,7.60,0.2727,wallet,tok_wallet_32ade167a8dd,,false,2025-07-07T14:45:00Z
SALE08923,P0011,C00748,S0184,,SUP004,20250602,5,7.67,0.00,38.35,22.40,0.4159,card_token,tok_card_7feffa3b28c6,4444,false,2025-06-02T16:40:00Z
SALE08924,P0019,C01605,S0072,PR011,SUP005,20251226,8,4.88,0.00,39.04,25.52,0.3463,card_token,tok_card_cdd7b12fb6d9,0000,false,2025-12-26T11:12:00Z
SALE08925,P0043,C00324,S0153,PR015,SUP004,20250929,8,6.14,0.00,49.12,34.00,0.3078,wallet,tok_wallet_22c0eafc9d3f,,false,2025-09-29T16:00:00Z
SALE08926,P0017,C00922,S0141,PR013,SUP007,20251214,6,1.23,0.00,7.38,4.92,0.3333,iban_token,tok_iban_NL26_TSTB_3762202022,,true,2025-12-14T21:45:00Z
SALE08927,P0022,C01148,S0184,PR005,SUP001,20250922,5,5.17,2.59,23.26,18.80,0.1917,card_token,tok_card_ebbfc0a6cb8c,0000,false,2025-09-22T19:57:00Z
SALE08928,P0001,C01323,S0088,PR013,SUP009,20250204,3,2.32,0.00,6.96,4.08,0.4138,card_token,tok_card_d9b453bf8e7c,0000,false,2025-02-04T08:34:00Z
SALE08929,P0028,C01318,S0128,PR001,SUP008,20250204,1,7.13,0.00,7.13,4.39,0.3843,card_token,tok_card_c2334acd7fde,4444,false,2025-02-04T20:32:00Z
SALE08930,P0025,C00163,S0192,PR007,SUP008,20250916,7,6.99,0.00,48.93,33.39,0.3176,card_token,tok_card_f12b1e662795,1881,false,2025-09-16T21:25:00Z
SALE08931,P0052,C01248,S0157,PR011,SUP005,20251217,2,3.17,0.00,6.34,4.80,0.2429,card_token,tok_card_ba3b3e92b7b0,4444,false,2025-12-17T20:41:00Z
SALE08932,P0049,C00413,S0107,PR008,SUP003,20250922,2,5.09,0.00,10.18,5.96,0.4145,card_token,tok_card_2cfaafb1ed12,2222,false,2025-09-22T18:07:00Z
SALE08933,P0058,C01730,S0066,PR003,SUP008,20250329,2,2.63,0.00,5.26,3.06,0.4183,card_token,tok_card_3aebbcdea2bd,2222,false,2025-03-29T17:53:00Z
SALE08934,P0049,C01926,S0138,,SUP007,20251220,8,5.09,0.00,40.72,23.84,0.4145,card_token,tok_card_a55f576e9c1e,4242,false,2025-12-20T18:00:00Z
SALE08935,P0058,C00575,S0150,PR001,SUP004,20250916,5,2.63,0.00,13.15,7.65,0.4183,wallet,tok_wallet_6afae2fce359,,false,2025-09-16T11:32:00Z
SALE08936,P0027,C00550,S0119,PR010,SUP008,20250724,4,5.52,0.00,22.08,14.68,0.3351,iban_token,tok_iban_FR78_TSTB_6909045869,,true,2025-07-24T21:47:00Z
SALE08937,P0060,C01399,S0044,PR012,SUP004,20250607,3,3.34,0.00,10.02,7.62,0.2395,iban_token,tok_iban_IT16_TSTB_1143170953,,true,2025-06-07T21:20:00Z
SALE08938,P0056,C00322,S0180,PR003,SUP008,20250729,2,4.90,0.00,9.80,5.72,0.4163,iban_token,tok_iban_IT11_TSTB_4530331872,,true,2025-07-29T11:41:00Z
SALE08939,P0023,C01608,S0136,PR014,SUP006,20250802,4,6.10,0.00,24.40,16.64,0.3180,card_token,tok_card_d5be0e5ccde7,0000,false,2025-08-02T11:18:00Z
SALE08940,P0040,C01791,S0197,PR013,SUP005,20250314,1,3.85,0.00,3.85,2.34,0.3922,card_token,tok_card_eb5a18ac2af7,4242,false,2025-03-14T12:10:00Z
SALE08941,P0042,C01164,S0126,PR001,SUP007,20250405,7,4.20,0.00,29.40,17.15,0.4167,iban_token,tok_iban_NL13_TSTB_0427383146,,true,2025-04-05T16:00:00Z
SALE08942,P0052,C01525,S0069,PR003,SUP007,20260218,3,3.17,0.00,9.51,7.20,0.2429,wallet,tok_wallet_7e06e2cfb8ab,,false,2026-02-18T14:58:00Z
SALE08943,P0051,C01833,S0169,PR002,SUP008,20250327,7,3.23,0.00,22.61,13.30,0.4118,card_token,tok_card_db52ba4fd0a1,4444,false,2025-03-27T11:30:00Z
SALE08944,P0002,C00805,S0128,,SUP005,20250924,2,3.96,0.00,7.92,4.70,0.4066,card_token,tok_card_ecb7fcff0a29,2222,false,2025-09-24T13:37:00Z
SALE08945,P0045,C01425,S0193,PR014,SUP006,20260114,5,6.55,0.00,32.75,21.10,0.3557,wallet,tok_wallet_e5a4ed8a0850,,false,2026-01-14T08:51:00Z
SALE08946,P0027,C00570,S0093,PR012,SUP009,20250110,8,5.52,0.00,44.16,29.36,0.3351,wallet,tok_wallet_0e7f1f50e2a6,,false,2025-01-10T13:05:00Z
SALE08947,P0032,C01182,S0026,PR004,SUP007,20250219,1,2.60,0.00,2.60,1.97,0.2423,card_token,tok_card_fc3b3fc92d10,0000,false,2025-02-19T15:23:00Z
SALE08948,P0029,C01130,S0190,PR002,SUP001,20250430,3,4.84,0.00,14.52,8.58,0.4091,card_token,tok_card_fdfa49ce7d4b,4242,false,2025-04-30T18:01:00Z
SALE08949,P0049,C00834,S0182,PR003,SUP005,20251105,7,5.09,0.00,35.63,20.86,0.4145,card_token,tok_card_eecbaedc17ac,0000,false,2025-11-05T11:31:00Z
SALE08950,P0047,C01815,S0102,PR008,SUP006,20250224,5,1.95,0.00,9.75,7.45,0.2359,card_token,tok_card_884bb2ae71f4,4242,false,2025-02-24T21:08:00Z
SALE08951,P0029,C00706,S0131,PR011,SUP005,20250111,6,4.84,0.00,29.04,17.16,0.4091,iban_token,tok_iban_NL16_TSTB_0175828951,,true,2025-01-11T14:46:00Z
SALE08952,P0023,C00059,S0196,PR001,SUP005,20250310,8,6.10,0.00,48.80,33.28,0.3180,card_token,tok_card_ee6b029c96b0,1881,false,2025-03-10T14:07:00Z
SALE08953,P0015,C01711,S0096,PR002,SUP002,20250627,8,3.65,0.00,29.20,19.20,0.3425,card_token,tok_card_b2bc89df85bf,4444,false,2025-06-27T13:08:00Z
SALE08954,P0020,C01930,S0086,PR005,SUP003,20250213,3,7.48,0.00,22.44,13.53,0.3971,card_token,tok_card_c8cbcc5df6f7,4242,false,2025-02-13T17:45:00Z
SALE08955,P0013,C01433,S0142,PR010,SUP006,20250212,8,2.22,0.00,17.76,11.20,0.3694,iban_token,tok_iban_IT33_TSTB_4335321579,,true,2025-02-12T17:11:00Z
SALE08956,P0027,C01805,S0169,PR005,SUP003,20260120,8,5.52,0.00,44.16,29.36,0.3351,card_token,tok_card_b8e80afc3cac,0000,false,2026-01-20T16:54:00Z
SALE08957,P0059,C01373,S0059,PR003,SUP001,20251102,4,5.84,0.00,23.36,17.52,0.2500,wallet,tok_wallet_f14da8fde7b0,,false,2025-11-02T10:57:00Z
SALE08958,P0018,C01859,S0145,PR015,SUP009,20250722,4,6.24,0.00,24.96,14.44,0.4215,card_token,tok_card_740f1a6c9e9d,0000,false,2025-07-22T12:33:00Z
SALE08959,P0053,C01739,S0022,PR005,SUP002,20250217,1,2.77,0.00,2.77,1.70,0.3863,iban_token,tok_iban_DE73_TSTB_8644537896,,true,2025-02-17T15:32:00Z
SALE08960,P0009,C00640,S0112,PR001,SUP009,20250228,3,6.89,0.00,20.67,13.17,0.3628,iban_token,tok_iban_ES58_TSTB_9393106185,,true,2025-02-28T14:39:00Z
SALE08961,P0039,C01468,S0013,PR011,SUP002,20251110,7,3.30,0.00,23.10,15.33,0.3364,card_token,tok_card_de84cbb2c97f,4242,false,2025-11-10T11:13:00Z
SALE08962,P0057,C01162,S0105,PR015,SUP005,20250921,5,4.37,0.00,21.85,13.70,0.3730,card_token,tok_card_de544cddc9f5,0000,false,2025-09-21T15:48:00Z
SALE08963,P0011,C01415,S0065,PR006,SUP009,20250603,3,7.67,0.00,23.01,13.44,0.4159,wallet,tok_wallet_70a605abd7d3,,false,2025-06-03T18:51:00Z
SALE08964,P0035,C01538,S0086,PR005,SUP006,20250830,5,5.90,0.00,29.50,19.45,0.3407,card_token,tok_card_7eca8b62c52d,1881,false,2025-08-30T18:40:00Z
SALE08965,P0050,C00194,S0002,PR014,SUP001,20250827,6,6.29,0.00,37.74,22.14,0.4134,card_token,tok_card_ed3d0d2ad3bd,2222,false,2025-08-27T16:12:00Z
SALE08966,P0041,C01995,S0100,,SUP007,20260121,1,4.77,0.00,4.77,3.13,0.3438,iban_token,tok_iban_ES62_TSTB_9978142069,,true,2026-01-21T11:30:00Z
SALE08967,P0010,C00660,S0158,PR008,SUP009,20250524,7,3.25,0.00,22.75,17.29,0.2400,iban_token,tok_iban_FR93_TSTB_3427631048,,true,2025-05-24T19:31:00Z
SALE08968,P0031,C01886,S0179,PR006,SUP002,20250618,4,3.39,0.00,13.56,9.52,0.2979,wallet,tok_wallet_12b55fd3a92e,,false,2025-06-18T12:17:00Z
SALE08969,P0010,C01519,S0163,PR010,SUP004,20250321,6,3.25,0.00,19.50,14.82,0.2400,iban_token,tok_iban_DE81_TSTB_6548380967,,true,2025-03-21T08:25:00Z
SALE08970,P0042,C00357,S0153,PR007,SUP002,20250728,7,4.20,0.00,29.40,17.15,0.4167,card_token,tok_card_1c8fb6d91bd4,4444,false,2025-07-28T10:36:00Z
SALE08971,P0033,C00564,S0080,PR013,SUP006,20251116,6,2.63,0.00,15.78,11.22,0.2890,card_token,tok_card_bee4ddc89dc2,4444,false,2025-11-16T20:44:00Z
SALE08972,P0031,C01652,S0022,PR007,SUP006,20250819,3,3.39,0.00,10.17,7.14,0.2979,wallet,tok_wallet_1c78c819ee66,,false,2025-08-19T21:30:00Z
SALE08973,P0009,C00792,S0027,PR011,SUP002,20250224,7,6.89,12.06,36.17,30.73,0.1504,iban_token,tok_iban_ES18_TSTB_0937617127,,true,2025-02-24T10:06:00Z
SALE08974,P0005,C01824,S0070,PR011,SUP004,20251202,1,3.05,0.00,3.05,1.84,0.3967,card_token,tok_card_9a310ebd0d01,0000,false,2025-12-02T10:22:00Z
SALE08975,P0012,C00376,S0191,PR005,SUP004,20250929,8,3.32,0.00,26.56,18.00,0.3223,wallet,tok_wallet_9a4de1b9fcde,,false,2025-09-29T17:24:00Z
SALE08976,P0014,C00212,S0129,PR011,SUP006,20250714,2,3.68,0.00,7.36,4.82,0.3451,wallet,tok_wallet_edfd0202dfc1,,false,2025-07-14T14:46:00Z
SALE08977,P0038,C01266,S0168,PR007,SUP009,20260215,4,7.04,0.00,28.16,19.36,0.3125,card_token,tok_card_fb0caf6b0ddc,4444,false,2026-02-15T15:55:00Z
SALE08978,P0024,C00253,S0078,,SUP004,20260110,8,6.55,0.00,52.40,39.52,0.2458,card_token,tok_card_bd51faefa8d9,4444,false,2026-01-10T08:16:00Z
SALE08979,P0009,C00965,S0200,PR013,SUP008,20260102,5,6.89,0.00,34.45,21.95,0.3628,iban_token,tok_iban_FR71_TSTB_5424190588,,true,2026-01-02T10:59:00Z
SALE08980,P0050,C00650,S0175,PR002,SUP001,20250405,3,6.29,0.00,18.87,11.07,0.4134,card_token,tok_card_4ece254d7b15,2222,false,2025-04-05T08:57:00Z
SALE08981,P0014,C01653,S0088,PR003,SUP009,20250606,3,3.68,2.76,8.28,7.23,0.1268,wallet,tok_wallet_90eed1c778fe,,false,2025-06-06T13:17:00Z
SALE08982,P0030,C01528,S0075,PR003,SUP006,20250728,6,4.47,0.00,26.82,17.34,0.3535,card_token,tok_card_a554adafb52f,0000,false,2025-07-28T19:12:00Z
SALE08983,P0033,C00658,S0127,PR001,SUP001,20250825,6,2.63,0.00,15.78,11.22,0.2890,card_token,tok_card_998ccaff38be,4242,false,2025-08-25T18:55:00Z
SALE08984,P0054,C01944,S0134,PR001,SUP008,20250111,8,4.90,0.00,39.20,23.12,0.4102,wallet,tok_wallet_4ffaa6df5950,,false,2025-01-11T20:37:00Z
SALE08985,P0049,C01672,S0185,PR012,SUP007,20250809,4,5.09,0.00,20.36,11.92,0.4145,card_token,tok_card_de37e83fe436,0000,false,2025-08-09T15:17:00Z
SALE08986,P0030,C01831,S0092,PR002,SUP001,20250312,2,4.47,0.00,8.94,5.78,0.3535,wallet,tok_wallet_bb3dfefee463,,false,2025-03-12T12:24:00Z
SALE08987,P0040,C01760,S0041,,SUP009,20250711,1,3.85,0.00,3.85,2.34,0.3922,card_token,tok_card_18b47cffd0cd,2222,false,2025-07-11T10:06:00Z
SALE08988,P0056,C01822,S0141,PR015,SUP009,20250208,8,4.90,0.00,39.20,22.88,0.4163,card_token,tok_card_7aba1cd6299b,1881,false,2025-02-08T09:51:00Z
SALE08989,P0043,C00746,S0199,PR002,SUP007,20250219,3,6.14,0.00,18.42,12.75,0.3078,card_token,tok_card_c9083915ccaf,0000,false,2025-02-19T19:38:00Z
SALE08990,P0054,C00712,S0172,PR010,SUP003,20250212,5,4.90,0.00,24.50,14.45,0.4102,wallet,tok_wallet_40ba01f6e4a2,,false,2025-02-12T09:10:00Z
SALE08991,P0051,C01575,S0146,PR003,SUP007,20260201,5,3.23,0.00,16.15,9.50,0.4118,card_token,tok_card_6eef68c6afad,0000,false,2026-02-01T19:24:00Z
SALE08992,P0013,C01771,S0101,PR001,SUP007,20250131,2,2.22,0.00,4.44,2.80,0.3694,card_token,tok_card_7bea2c431ffb,0000,false,2025-01-31T19:31:00Z
SALE08993,P0040,C00368,S0106,,SUP005,20251209,4,3.85,0.00,15.40,9.36,0.3922,iban_token,tok_iban_ES38_TSTB_3794793036,,true,2025-12-09T14:28:00Z
SALE08994,P0033,C00114,S0182,PR004,SUP001,20260103,2,2.63,0.00,5.26,3.74,0.2890,card_token,tok_card_cbb1d55d5ea7,1881,false,2026-01-03T14:42:00Z
SALE08995,P0009,C00286,S0059,PR011,SUP008,20251227,2,6.89,0.00,13.78,8.78,0.3628,iban_token,tok_iban_DE45_TSTB_7126141812,,true,2025-12-27T11:54:00Z
SALE08996,P0031,C01787,S0165,,SUP008,20250906,2,3.39,0.00,6.78,4.76,0.2979,card_token,tok_card_3cf18fdbf2f2,4242,false,2025-09-06T18:32:00Z
SALE08997,P0044,C00970,S0137,PR015,SUP009,20251016,2,3.28,0.00,6.56,4.34,0.3384,card_token,tok_card_57539beb9bfa,4242,false,2025-10-16T08:14:00Z
SALE08998,P0020,C00230,S0150,PR002,SUP003,20250408,8,7.48,0.00,59.84,36.08,0.3971,card_token,tok_card_f9fcaa82129c,1881,false,2025-04-08T12:19:00Z
SALE08999,P0043,C00063,S0121,PR003,SUP008,20250427,8,6.14,0.00,49.12,34.00,0.3078,iban_token,tok_iban_FR41_TSTB_6493010151,,true,2025-04-27T12:00:00Z
SALE09000,P0027,C01604,S0145,PR013,SUP008,20250811,8,5.52,0.00,44.16,29.36,0.3351,card_token,tok_card_aeed62c2ba64,0000,false,2025-08-11T12:03:00Z
SALE09001,P0009,C00948,S0166,PR004,SUP007,20251123,5,6.89,0.00,34.45,21.95,0.3628,card_token,tok_card_d120f4d6eb8b,4242,false,2025-11-23T13:27:00Z
SALE09002,P0002,C00343,S0036,PR005,SUP008,20250419,4,3.96,0.00,15.84,9.40,0.4066,card_token,tok_card_e0025a8ac61e,0000,false,2025-04-19T18:26:00Z
SALE09003,P0032,C01093,S0059,PR006,SUP002,20250707,6,2.60,0.00,15.60,11.82,0.2423,card_token,tok_card_e05c50fcb3da,2222,false,2025-07-07T12:20:00Z
SALE09004,P0017,C00428,S0108,PR010,SUP002,20260131,1,1.23,0.00,1.23,0.82,0.3333,card_token,tok_card_fcb69e49cbb3,0000,false,2026-01-31T18:53:00Z
SALE09005,P0004,C00235,S0173,PR006,SUP004,20250912,2,2.90,0.00,5.80,3.70,0.3621,iban_token,tok_iban_ES59_TSTB_1534657987,,true,2025-09-12T18:42:00Z
SALE09006,P0002,C01514,S0088,PR004,SUP001,20250526,7,3.96,0.00,27.72,16.45,0.4066,card_token,tok_card_6337e962aae4,1881,false,2025-05-26T12:55:00Z
SALE09007,P0051,C01199,S0083,PR015,SUP008,20250318,1,3.23,0.00,3.23,1.90,0.4118,iban_token,tok_iban_DE91_TSTB_3377068868,,true,2025-03-18T09:25:00Z
SALE09008,P0053,C01393,S0029,PR009,SUP007,20260118,2,2.77,0.00,5.54,3.40,0.3863,card_token,tok_card_5138c0d27cec,2222,false,2026-01-18T14:35:00Z
SALE09009,P0025,C01907,S0017,PR015,SUP008,20250122,3,6.99,0.00,20.97,14.31,0.3176,iban_token,tok_iban_ES39_TSTB_1916228025,,true,2025-01-22T21:19:00Z
SALE09010,P0047,C01182,S0099,PR002,SUP002,20250717,6,1.95,0.00,11.70,8.94,0.2359,card_token,tok_card_335ad4073a67,4242,false,2025-07-17T11:27:00Z
SALE09011,P0046,C01838,S0087,PR003,SUP002,20250916,2,4.77,0.00,9.54,6.12,0.3585,wallet,tok_wallet_d2dd2eebbd2e,,false,2025-09-16T17:38:00Z
SALE09012,P0010,C00514,S0065,PR009,SUP008,20250111,4,3.25,0.00,13.00,9.88,0.2400,wallet,tok_wallet_47c5f8f64970,,false,2025-01-11T18:11:00Z
SALE09013,P0019,C00440,S0114,PR001,SUP007,20260219,5,4.88,0.00,24.40,15.95,0.3463,iban_token,tok_iban_IT36_TSTB_5342010495,,true,2026-02-19T20:37:00Z
SALE09014,P0007,C00235,S0023,PR014,SUP001,20250201,7,4.52,0.00,31.64,20.86,0.3407,card_token,tok_card_a3eb05b1e971,1881,false,2025-02-01T16:29:00Z
SALE09015,P0050,C01171,S0054,PR009,SUP007,20250915,4,6.29,0.00,25.16,14.76,0.4134,card_token,tok_card_716b9566dfbf,0000,false,2025-09-15T14:35:00Z
SALE09016,P0050,C00426,S0059,,SUP009,20250904,2,6.29,0.00,12.58,7.38,0.4134,card_token,tok_card_3bc0be0bd0fa,0000,false,2025-09-04T17:48:00Z
SALE09017,P0045,C01834,S0026,PR012,SUP005,20250811,4,6.55,0.00,26.20,16.88,0.3557,card_token,tok_card_c327a687e863,0000,false,2025-08-11T16:42:00Z
SALE09018,P0051,C00877,S0054,PR011,SUP009,20250501,5,3.23,0.00,16.15,9.50,0.4118,card_token,tok_card_1a3da816ba71,1881,false,2025-05-01T12:40:00Z
SALE09019,P0005,C00550,S0177,PR005,SUP001,20260125,6,3.05,0.00,18.30,11.04,0.3967,card_token,tok_card_8ebb999a9f9e,4242,false,2026-01-25T11:00:00Z
SALE09020,P0004,C01698,S0171,PR006,SUP003,20250827,5,2.90,0.00,14.50,9.25,0.3621,card_token,tok_card_cd6bffa58fdb,4242,false,2025-08-27T18:58:00Z
SALE09021,P0014,C01328,S0121,,SUP002,20250309,6,3.68,0.00,22.08,14.46,0.3451,iban_token,tok_iban_NL97_TSTB_3637316176,,true,2025-03-09T14:48:00Z
SALE09022,P0045,C01081,S0021,PR002,SUP009,20250420,6,6.55,0.00,39.30,25.32,0.3557,iban_token,tok_iban_DE77_TSTB_6730557067,,true,2025-04-20T13:24:00Z
SALE09023,P0020,C01117,S0125,PR011,SUP005,20260108,4,7.48,0.00,29.92,18.04,0.3971,card_token,tok_card_a8db6c4f1d1c,2222,false,2026-01-08T17:33:00Z
SALE09024,P0058,C00312,S0174,PR006,SUP001,20250604,2,2.63,0.00,5.26,3.06,0.4183,card_token,tok_card_e4cf5f9fdfc4,2222,false,2025-06-04T19:53:00Z
SALE09025,P0052,C00129,S0190,PR014,SUP005,20250623,1,3.17,0.00,3.17,2.40,0.2429,iban_token,tok_iban_ES15_TSTB_1614445902,,true,2025-06-23T16:32:00Z
SALE09026,P0024,C01028,S0042,,SUP008,20251204,2,6.55,0.00,13.10,9.88,0.2458,wallet,tok_wallet_ee4ddc15d4c7,,false,2025-12-04T11:40:00Z
SALE09027,P0008,C00917,S0138,PR009,SUP003,20250728,3,5.65,0.00,16.95,9.78,0.4230,card_token,tok_card_fd710d6ba4a5,4444,false,2025-07-28T17:39:00Z
SALE09028,P0059,C01093,S0064,PR008,SUP003,20250421,7,5.84,0.00,40.88,30.66,0.2500,card_token,tok_card_d94c63c77a8e,4242,false,2025-04-21T09:37:00Z
SALE09029,P0038,C00521,S0054,,SUP007,20250215,4,7.04,0.00,28.16,19.36,0.3125,card_token,tok_card_c6e3d5ae2cfe,1881,false,2025-02-15T08:36:00Z
SALE09030,P0059,C00045,S0068,PR014,SUP004,20251013,6,5.84,0.00,35.04,26.28,0.2500,card_token,tok_card_b0c0ca20cd73,1881,false,2025-10-13T14:55:00Z
SALE09031,P0025,C01237,S0057,PR007,SUP008,20251109,1,6.99,0.00,6.99,4.77,0.3176,iban_token,tok_iban_IT43_TSTB_0663722505,,true,2025-11-09T09:36:00Z
SALE09032,P0054,C00874,S0091,PR014,SUP007,20260129,5,4.90,0.00,24.50,14.45,0.4102,card_token,tok_card_f4f270ec5ea7,4444,false,2026-01-29T16:37:00Z
SALE09033,P0029,C00924,S0099,PR006,SUP001,20250105,6,4.84,0.00,29.04,17.16,0.4091,card_token,tok_card_7d3a9c3ad48c,0000,false,2025-01-05T13:15:00Z
SALE09034,P0007,C00335,S0029,PR012,SUP008,20251225,1,4.52,0.00,4.52,2.98,0.3407,card_token,tok_card_aafcb4bcb816,0000,false,2025-12-25T18:23:00Z
SALE09035,P0048,C01164,S0009,PR008,SUP008,20250108,3,3.55,0.00,10.65,8.07,0.2423,card_token,tok_card_6f5a61aea9a1,4444,false,2025-01-08T19:37:00Z
SALE09036,P0046,C01488,S0186,PR007,SUP008,20250614,3,4.77,0.00,14.31,9.18,0.3585,card_token,tok_card_e84ae37aea33,4444,false,2025-06-14T13:02:00Z
SALE09037,P0010,C00270,S0190,PR008,SUP001,20250211,1,3.25,0.00,3.25,2.47,0.2400,wallet,tok_wallet_b30ee17bcdee,,false,2025-02-11T20:31:00Z
SALE09038,P0019,C00784,S0169,PR005,SUP005,20260202,2,4.88,0.00,9.76,6.38,0.3463,iban_token,tok_iban_FR57_TSTB_3493742539,,true,2026-02-02T16:32:00Z
SALE09039,P0041,C01540,S0064,PR008,SUP005,20250427,5,4.77,0.00,23.85,15.65,0.3438,card_token,tok_card_92ff407ed563,2222,false,2025-04-27T16:06:00Z
SALE09040,P0001,C00685,S0086,PR015,SUP004,20250907,4,2.32,0.00,9.28,5.44,0.4138,iban_token,tok_iban_ES53_TSTB_7106536077,,true,2025-09-07T11:16:00Z
SALE09041,P0057,C00575,S0063,PR004,SUP008,20260121,3,4.37,0.00,13.11,8.22,0.3730,iban_token,tok_iban_ES48_TSTB_0940037140,,true,2026-01-21T19:09:00Z
SALE09042,P0054,C01805,S0107,PR009,SUP007,20260108,5,4.90,0.00,24.50,14.45,0.4102,card_token,tok_card_3a53e0eef7a0,2222,false,2026-01-08T21:43:00Z
SALE09043,P0007,C01927,S0056,PR009,SUP003,20251125,6,4.52,0.00,27.12,17.88,0.3407,card_token,tok_card_f79b0d717fe1,2222,false,2025-11-25T19:30:00Z
